order_id,customer_id,book_id,order_date,quantity,total_amount
4818,452,465,2025-03-16,2,49.86
4819,141,170,2025-07-13,6,67.68
4820,67,123,2025-05-13,2,75.2
4821,396,455,2025-01-24,3,81.09
4822,328,320,2025-07-27,2,10.14
4823,141,304,2025-12-19,1,13.48
4824,13,74,2025-11-08,2,90.24
4825,272,393,2025-05-06,7,308.0
4826,27,119,2025-09-23,5,249.4
4827,141,26,2025-12-13,3,63.15
4828,232,179,2025-01-28,6,289.26
4829,493,132,2025-12-22,5,102.3
4830,141,164,2025-10-05,1,41.83
4831,207,474,2025-10-23,2,93.68
4832,468,62,2025-03-01,4,105.36
4833,392,109,2025-06-12,1,8.54
4834,74,208,2025-05-11,1,25.0
4835,217,64,2025-11-12,2,48.2
4836,24,7,2025-06-14,1,43.63
4837,303,159,2025-03-14,2,72.42
4838,217,388,2025-01-15,2,53.24
4839,198,410,2025-01-07,10,443.3
4840,8,489,2025-07-03,1,34.02
4841,53,217,2025-08-22,2,70.76
4842,385,226,2025-07-12,3,81.66
4843,72,108,2025-04-10,1,25.38
4844,126,364,2025-08-09,2,87.64
4845,53,349,2025-11-07,5,221.8
4846,126,164,2025-12-15,4,167.32
4847,381,327,2025-12-03,3,64.2
4848,325,434,2025-12-30,4,182.32
4849,280,284,2025-07-13,1,15.21
4850,187,322,2025-11-16,3,79.47
4851,8,352,2025-09-01,2,12.02
4852,264,434,2025-12-24,2,91.16
4853,328,413,2025-09-08,3,31.05
4854,379,222,2025-04-20,2,59.18
4855,266,109,2025-12-05,4,34.16
4856,89,149,2025-09-28,1,17.09
4857,493,123,2025-09-05,4,150.4
4858,223,193,2025-12-29,3,88.62
4859,172,243,2025-04-06,6,53.22
4860,404,445,2025-11-08,2,27.22
4861,48,12,2025-03-22,3,82.29
4862,135,316,2025-12-03,1,8.81
4863,453,71,2025-04-09,1,38.5
4864,382,77,2025-10-20,6,265.68
4865,71,442,2025-11-11,1,48.48
4866,47,30,2025-11-05,6,183.48
4867,72,104,2025-07-23,3,31.68
4868,62,404,2025-01-23,1,15.65
4869,157,321,2025-11-06,4,97.28
4870,240,240,2025-03-15,1,49.9
4871,334,359,2025-07-24,8,225.52
4872,264,15,2025-07-10,6,142.98
4873,126,122,2025-04-12,2,61.5
4874,327,408,2025-10-06,2,20.14
4875,380,328,2025-02-27,2,20.52
4876,307,139,2025-11-05,1,35.4
4877,27,260,2025-07-26,1,49.59
4878,328,432,2025-03-19,6,53.04
4879,466,362,2025-01-02,2,58.86
4880,85,453,2025-11-12,7,339.85
4881,54,294,2025-07-03,2,85.06
4882,302,54,2025-08-19,2,89.56
4883,488,348,2025-10-25,2,25.24
4884,72,132,2025-09-09,3,61.38
4885,249,417,2025-07-19,2,93.22
4886,302,74,2025-10-26,5,225.6
4887,45,68,2025-07-07,4,118.2
4888,347,67,2025-05-13,1,10.23
4889,401,413,2025-10-30,3,31.05
4890,56,288,2025-12-11,7,195.37
4891,72,94,2025-01-23,3,50.58
4892,17,71,2025-11-30,6,231.0
4893,433,481,2025-12-23,2,21.1
4894,17,175,2025-12-21,2,65.7
4895,115,434,2025-08-16,2,91.16
4896,45,105,2025-03-31,2,60.04
4897,44,337,2025-10-02,2,68.56
4898,126,197,2025-02-17,3,129.09
4899,90,295,2025-04-24,3,85.98
4900,407,498,2025-08-19,5,54.4
4901,206,264,2025-01-22,2,41.02
4902,41,99,2025-05-25,6,281.58
4903,183,79,2025-12-28,1,32.48
4904,115,294,2025-02-18,6,255.18
4905,328,51,2025-07-05,2,92.6
4906,335,209,2025-06-15,7,340.69
4907,75,166,2025-11-17,2,22.04
4908,347,495,2025-12-12,1,20.31
4909,126,198,2025-05-01,2,44.76
4910,396,439,2025-11-14,1,16.0
4911,31,181,2025-06-14,1,38.73
4912,148,134,2025-04-09,1,35.72
4913,189,3,2025-10-30,1,15.75
4914,93,468,2025-04-17,2,61.18
4915,289,421,2025-09-08,2,80.1
4916,4,210,2025-02-01,1,40.93
4917,88,79,2025-06-30,6,194.88
4918,141,409,2025-07-06,3,64.68
4919,404,115,2025-09-24,1,28.12
4920,72,109,2025-12-24,1,8.54
4921,115,422,2025-10-14,3,137.73
4922,500,450,2025-12-30,2,91.5
4923,452,138,2025-06-05,1,24.77
4924,58,153,2025-10-17,2,16.1
4925,19,385,2025-04-25,3,81.75
4926,494,165,2025-08-01,2,64.2
4927,58,455,2025-05-09,2,54.06
4928,303,337,2025-11-02,9,308.52
4929,121,76,2025-11-09,3,123.99
4930,53,182,2025-01-08,6,142.56
4931,368,144,2025-11-11,3,57.81
4932,393,79,2025-08-28,1,32.48
4933,222,242,2025-11-22,1,33.79
4934,457,337,2025-07-12,2,68.56
4935,372,370,2025-07-09,1,43.91
4936,45,430,2025-09-24,3,35.7
4937,354,413,2025-09-13,7,72.45
4938,377,87,2025-07-08,8,278.72
4939,437,193,2025-11-12,4,118.16
4940,269,150,2025-04-14,6,191.7
4941,112,359,2025-12-15,1,28.19
4942,378,191,2025-12-07,1,42.19
4943,53,240,2025-12-26,2,99.8
4944,29,422,2025-11-29,2,91.82
4945,437,304,2025-06-20,5,67.4
4946,45,236,2025-12-08,4,43.12
4947,323,485,2025-08-15,3,69.48
4948,250,348,2025-12-08,5,63.1
4949,147,162,2025-11-26,5,244.2
4950,193,29,2025-11-21,3,93.36
4951,493,361,2025-11-15,1,39.75
4952,249,161,2025-08-16,1,21.6
4953,426,277,2025-12-29,3,99.63
4954,229,264,2025-08-07,1,20.51
4955,126,286,2025-06-20,3,24.87
4956,51,86,2025-12-25,2,51.02
4957,348,227,2025-08-18,2,76.34
4958,58,351,2025-12-31,2,69.96
4959,457,93,2025-05-13,1,17.43
4960,163,378,2025-11-01,1,6.01
4961,481,332,2025-09-05,4,196.32
4962,347,262,2025-07-21,4,84.08
4963,287,4,2025-01-27,6,261.12
4964,380,448,2025-11-20,1,6.26
4965,217,302,2025-03-16,3,86.01
4966,294,141,2025-10-08,6,296.52
4967,433,312,2025-12-14,6,218.82
4968,141,216,2025-05-11,2,49.26
4969,364,401,2025-10-28,4,126.88
4970,311,354,2025-12-11,2,42.18
4971,347,393,2025-08-24,1,44.0
4972,347,166,2025-12-07,2,22.04
4973,289,226,2025-11-25,3,81.66
4974,381,245,2025-03-03,3,48.18
4975,410,364,2025-11-17,5,219.1
4976,411,108,2025-06-17,1,25.38
4977,126,334,2025-02-16,6,214.08
4978,493,436,2025-03-08,1,15.9
4979,206,322,2025-12-04,4,105.96
4980,72,381,2025-11-20,1,10.6
4981,190,276,2025-12-15,1,19.85
4982,88,183,2025-05-10,2,30.8
4983,497,415,2025-07-16,1,29.51
4984,135,372,2025-12-27,5,88.65
4985,156,112,2025-11-03,7,56.14
4986,314,260,2025-08-25,3,148.77
4987,27,232,2025-06-16,4,38.48
4988,217,340,2025-12-22,2,99.96
4989,302,364,2025-07-18,1,43.82
4990,356,472,2025-02-18,4,112.36
4991,228,117,2025-04-27,1,14.87
4992,5,36,2025-12-24,2,69.02
4993,158,409,2025-05-08,2,43.12
4994,196,407,2025-12-10,2,84.38
4995,280,177,2025-05-06,4,144.8
4996,378,472,2025-09-21,3,84.27
4997,457,218,2025-12-30,1,5.36
4998,17,40,2025-01-06,2,51.94
4999,56,457,2025-09-03,10,282.2
5000,410,342,2025-11-27,2,34.22
5001,90,419,2025-02-19,3,27.84
5002,13,377,2025-11-10,10,397.9
5003,406,208,2025-11-05,1,25.0
5004,13,416,2025-05-07,1,49.1
5005,380,295,2025-10-30,4,114.64
5006,457,286,2025-11-06,6,49.74
5007,19,213,2025-08-04,2,13.58
5008,64,469,2025-01-11,1,23.25
5009,45,407,2025-12-02,5,210.95
5010,121,315,2025-11-08,3,128.7
5011,169,498,2025-12-07,2,21.76
5012,58,49,2025-07-12,2,99.0
5013,433,142,2025-02-05,5,244.8
5014,17,109,2025-06-20,1,8.54
5015,66,465,2025-02-10,2,49.86
5016,14,417,2025-03-26,1,46.61
5017,45,195,2025-05-25,1,11.63
5018,29,458,2025-11-12,3,111.84
5019,48,249,2025-10-06,3,98.85
5020,53,153,2025-12-26,3,24.15
5021,435,166,2025-12-31,1,11.02
5022,115,374,2025-11-11,4,97.04
5023,121,400,2025-12-31,1,34.57
5024,270,73,2025-12-13,1,21.23
5025,325,241,2025-05-01,4,56.24
5026,185,194,2025-02-12,4,135.52
5027,453,298,2025-07-16,5,233.3
5028,218,270,2025-02-09,2,26.34
5029,45,448,2025-06-03,3,18.78
5030,466,226,2025-10-10,2,54.44
5031,126,358,2025-02-07,2,14.36
5032,406,246,2025-02-04,8,59.44
5033,206,48,2025-04-03,7,172.9
5034,105,88,2025-07-18,3,120.66
5035,437,40,2025-01-26,2,51.94
5036,381,164,2025-10-13,2,83.66
5037,126,209,2025-11-27,3,146.01
5038,146,421,2025-01-28,3,120.15
5039,72,191,2025-12-24,7,295.33
5040,86,18,2025-11-01,1,39.47
5041,156,448,2025-04-17,2,12.52
5042,58,346,2025-12-30,2,19.94
5043,53,50,2025-04-24,1,37.0
5044,380,53,2025-07-16,2,58.56
5045,303,10,2025-11-19,1,24.63
5046,15,435,2025-07-08,4,111.04
5047,60,20,2025-03-05,1,48.13
5048,45,95,2025-12-19,3,148.59
5049,13,49,2025-07-21,8,396.0
5050,72,59,2025-11-28,4,104.0
5051,500,52,2025-06-08,1,16.53
5052,21,490,2025-07-17,8,103.04
5053,90,172,2025-03-24,5,184.1
5054,350,156,2025-05-05,1,31.68
5055,179,220,2025-11-10,4,66.04
5056,150,99,2025-10-14,1,46.93
5057,107,127,2025-11-19,2,23.32
5058,466,142,2025-11-21,3,146.88
5059,251,426,2025-10-06,1,32.82
5060,48,197,2025-11-11,9,387.27
5061,115,137,2025-11-19,2,52.66
5062,4,447,2025-12-12,3,108.75
5063,325,54,2025-12-14,1,44.78
5064,87,435,2025-07-08,3,83.28
5065,121,473,2025-05-15,4,121.04
5066,444,107,2025-06-08,3,59.55
5067,45,391,2025-11-14,3,100.26
5068,408,79,2025-09-11,1,32.48
5069,301,473,2025-11-13,3,90.78
5070,17,329,2025-06-03,2,76.98
5071,131,382,2025-12-31,3,99.57
5072,56,211,2025-06-07,2,32.38
5073,13,212,2025-07-22,4,74.76
5074,478,241,2025-09-10,3,42.18
5075,429,404,2025-10-29,3,46.95
5076,318,43,2025-06-08,1,47.39
5077,226,46,2025-09-07,1,33.17
5078,45,195,2025-11-16,1,11.63
5079,328,483,2025-11-25,1,14.03
5080,449,463,2025-07-16,4,47.96
5081,185,294,2025-03-24,1,42.53
5082,74,402,2025-03-10,1,21.38
5083,69,95,2025-11-15,2,99.06
5084,17,199,2025-03-19,5,214.05
5085,112,307,2025-11-07,1,14.43
5086,325,6,2025-12-28,1,6.56
5087,378,342,2025-05-28,1,17.11
5088,453,291,2025-11-13,2,15.54
5089,13,211,2025-08-22,3,48.57
5090,457,17,2025-04-08,1,5.37
5091,489,15,2025-04-26,1,23.83
5092,410,375,2025-05-20,3,102.45
5093,243,140,2025-02-08,8,251.92
5094,273,337,2025-12-14,5,171.4
5095,347,145,2025-05-26,1,22.53
5096,53,373,2025-11-09,1,39.09
5097,350,20,2025-07-20,1,48.13
5098,79,6,2025-09-04,8,52.48
5099,378,396,2025-11-22,1,22.34
5100,17,458,2025-10-30,6,223.68
5101,119,437,2025-09-29,2,88.58
5102,72,449,2025-12-02,3,120.51
5103,272,133,2025-06-04,2,41.92
5104,230,455,2025-06-18,1,27.03
5105,140,32,2025-06-03,3,64.68
5106,347,106,2025-11-16,6,177.48
5107,269,51,2025-02-26,5,231.5
5108,324,449,2025-11-04,1,40.17
5109,58,70,2025-10-10,2,46.9
5110,368,285,2025-12-06,5,138.25
5111,401,236,2025-02-05,5,53.9
5112,72,396,2025-03-16,6,134.04
5113,343,189,2025-07-28,2,27.3
5114,72,123,2025-07-20,3,112.8
5115,315,155,2025-01-21,3,149.88
5116,56,87,2025-12-04,1,34.84
5117,141,39,2025-06-29,4,43.96
5118,126,211,2025-06-11,3,48.57
5119,115,209,2025-11-13,2,97.34
5120,16,388,2025-06-11,3,79.86
5121,303,325,2025-12-01,2,80.8
5122,238,299,2025-11-30,2,56.38
5123,107,219,2025-05-17,2,41.8
5124,377,30,2025-09-20,1,30.58
5125,338,222,2025-12-23,2,59.18
5126,27,187,2025-12-07,4,91.92
5127,194,327,2025-03-06,4,85.6
5128,379,208,2025-07-05,2,50.0
5129,13,340,2025-12-16,1,49.98
5130,185,57,2025-12-30,5,117.95
5131,130,441,2025-11-17,1,40.72
5132,347,449,2025-11-15,1,40.17
5133,98,278,2025-12-14,3,145.83
5134,347,249,2025-12-26,1,32.95
5135,112,257,2025-08-06,4,84.56
5136,17,72,2025-12-22,1,46.54
5137,217,146,2025-04-18,1,14.5
5138,384,99,2025-06-05,2,93.86
5139,328,140,2025-10-02,1,31.49
5140,457,117,2025-09-15,2,29.74
5141,4,178,2025-11-30,3,83.67
5142,112,164,2025-12-11,8,334.64
5143,395,304,2025-12-06,1,13.48
5144,196,61,2025-11-14,3,123.15
5145,455,21,2025-06-16,3,141.39
5146,417,9,2025-05-05,5,71.65
5147,56,466,2025-06-20,5,185.85
5148,297,447,2025-05-03,4,145.0
5149,53,477,2025-09-30,3,83.13
5150,210,148,2025-09-26,4,49.0
5151,378,329,2025-09-06,2,76.98
5152,37,114,2025-10-01,4,29.12
5153,13,345,2025-12-21,10,258.9
5154,303,50,2025-10-04,1,37.0
5155,183,129,2025-11-23,7,285.18
5156,500,8,2025-12-13,2,97.98
5157,299,402,2025-06-12,2,42.76
5158,426,389,2025-11-01,1,25.39
5159,125,309,2025-11-27,8,93.92
5160,107,458,2025-01-10,1,37.28
5161,18,35,2025-09-01,4,127.24
5162,317,232,2025-07-08,4,38.48
5163,76,163,2025-12-03,1,19.11
5164,465,36,2025-12-14,1,34.51
5165,377,326,2025-02-12,1,15.15
5166,17,328,2025-08-13,3,30.78
5167,314,441,2025-05-15,6,244.32
5168,397,145,2025-12-01,3,67.59
5169,16,109,2025-03-09,2,17.08
5170,210,364,2025-01-03,1,43.82
5171,74,308,2025-06-08,1,20.75
5172,13,197,2025-06-10,1,43.03
5173,17,143,2025-11-01,1,43.65
5174,386,114,2025-05-25,3,21.84
5175,196,184,2025-06-20,1,5.25
5176,412,472,2025-02-21,5,140.45
5177,13,467,2025-05-09,5,69.1
5178,53,227,2025-07-29,1,38.17
5179,303,425,2025-12-20,1,24.23
5180,48,464,2025-07-18,1,38.54
5181,92,196,2025-10-29,3,20.07
5182,68,114,2025-12-01,9,65.52
5183,280,430,2025-11-07,1,11.9
5184,107,4,2025-01-18,1,43.52
5185,141,55,2025-02-19,3,81.96
5186,228,251,2025-04-20,3,26.61
5187,13,95,2025-02-02,4,198.12
5188,303,95,2025-07-13,5,247.65
5189,298,33,2025-11-09,2,70.12
5190,328,373,2025-12-10,2,78.18
5191,228,1,2025-11-05,1,21.34
5192,45,381,2025-11-07,1,10.6
5193,236,470,2025-10-15,4,110.68
5194,196,226,2025-05-13,4,108.88
5195,280,315,2025-08-26,1,42.9
5196,347,472,2025-04-20,1,28.09
5197,146,175,2025-08-14,1,32.85
5198,122,35,2025-08-29,1,31.81
5199,71,245,2025-04-03,2,32.12
5200,115,80,2025-02-24,1,34.84
5201,431,349,2025-03-16,6,266.16
5202,145,105,2025-10-16,2,60.04
5203,280,277,2025-04-16,2,66.42
5204,360,369,2025-12-13,1,22.65
5205,312,43,2025-07-30,1,47.39
5206,13,21,2025-10-07,1,47.13
5207,4,292,2025-08-11,4,107.76
5208,466,360,2025-11-28,3,148.02
5209,322,436,2025-05-12,2,31.8
5210,405,366,2025-03-16,1,13.1
5211,309,212,2025-09-26,2,37.38
5212,110,471,2025-12-29,2,90.76
5213,380,418,2025-02-09,2,63.76
5214,453,95,2025-11-13,2,99.06
5215,356,33,2025-12-28,5,175.3
5216,474,113,2025-12-11,8,51.04
5217,27,345,2025-08-27,2,51.78
5218,102,134,2025-07-16,2,71.44
5219,17,143,2025-10-06,5,218.25
5220,280,12,2025-11-27,2,54.86
5221,45,497,2025-06-14,3,72.3
5222,457,74,2025-09-11,5,225.6
5223,192,449,2025-07-05,2,80.34
5224,71,360,2025-10-08,1,49.34
5225,121,444,2025-11-09,1,12.73
5226,1,462,2025-03-14,1,49.23
5227,300,237,2025-04-29,3,121.29
5228,328,147,2025-12-23,6,271.2
5229,303,192,2025-11-15,1,48.37
5230,220,13,2025-11-02,1,14.04
5231,453,232,2025-09-03,3,28.86
5232,303,397,2025-12-31,1,28.15
5233,126,475,2025-11-05,3,143.28
5234,65,250,2025-06-23,2,25.3
5235,94,323,2025-01-07,1,35.83
5236,367,219,2025-12-26,1,20.9
5237,217,14,2025-12-29,5,30.2
5238,362,150,2025-12-24,2,63.9
5239,423,105,2025-07-09,1,30.02
5240,28,12,2025-07-15,7,192.01
5241,417,310,2025-12-23,2,95.84
5242,15,196,2025-10-23,1,6.69
5243,207,457,2025-11-20,2,56.44
5244,356,470,2025-03-18,2,55.34
5245,112,75,2025-12-04,1,47.11
5246,473,477,2025-12-30,1,27.71
5247,328,40,2025-10-29,1,25.97
5248,474,403,2025-07-16,6,90.06
5249,115,277,2025-12-21,5,166.05
5250,380,147,2025-09-17,1,45.2
5251,434,33,2025-05-09,2,70.12
5252,386,427,2025-08-03,2,36.0
5253,355,331,2025-10-09,1,15.36
5254,126,101,2025-06-17,1,48.49
5255,359,477,2025-03-13,2,55.42
5256,201,282,2025-03-27,1,38.19
5257,217,455,2025-12-02,2,54.06
5258,387,356,2025-03-29,3,76.95
5259,165,48,2025-08-04,1,24.7
5260,361,217,2025-07-26,1,35.38
5261,37,225,2025-08-27,2,72.08
5262,272,82,2025-09-22,2,91.4
5263,13,171,2025-01-11,8,257.2
5264,107,330,2025-07-09,2,64.04
5265,217,280,2025-07-15,2,33.56
5266,341,84,2025-05-08,1,44.59
5267,241,464,2025-10-04,4,154.16
5268,297,277,2025-09-03,5,166.05
5269,302,3,2025-07-16,5,78.75
5270,357,175,2025-01-26,1,32.85
5271,34,221,2025-08-16,3,74.43
5272,72,327,2025-05-11,2,42.8
5273,280,448,2025-02-11,2,12.52
5274,155,3,2025-07-31,5,78.75
5275,328,275,2025-04-30,6,154.98
5276,328,328,2025-03-24,2,20.52
5277,16,487,2025-09-23,2,78.52
5278,457,62,2025-08-24,5,131.7
5279,269,335,2025-03-05,2,94.58
5280,115,5,2025-01-20,2,21.9
5281,303,367,2025-02-27,5,146.6
5282,288,111,2025-06-10,6,241.74
5283,276,435,2025-06-22,5,138.8
5284,144,479,2025-12-04,1,38.27
5285,12,187,2025-10-04,4,91.92
5286,212,209,2025-11-13,1,48.67
5287,376,438,2025-11-13,1,33.39
5288,27,78,2025-05-01,1,13.07
5289,23,350,2025-05-05,4,126.68
5290,48,66,2025-08-07,5,141.45
5291,58,235,2025-11-08,1,15.66
5292,130,26,2025-08-08,4,84.2
5293,457,43,2025-11-19,6,284.34
5294,141,36,2025-11-04,2,69.02
5295,380,259,2025-03-01,1,14.48
5296,302,343,2025-09-23,1,43.03
5297,455,471,2025-06-15,5,226.9
5298,15,184,2025-05-17,2,10.5
5299,488,207,2025-04-10,2,13.34
5300,331,474,2025-05-08,2,93.68
5301,434,416,2025-12-22,1,49.1
5302,303,419,2025-02-16,3,27.84
5303,303,159,2025-03-17,2,72.42
5304,16,369,2025-12-19,2,45.3
5305,380,353,2025-01-26,6,281.82
5306,55,341,2025-03-18,1,19.59
5307,58,164,2025-11-26,1,41.83
5308,302,422,2025-11-09,1,45.91
5309,324,374,2025-07-21,1,24.26
5310,71,461,2025-11-08,2,19.2
5311,272,416,2025-04-20,1,49.1
5312,126,270,2025-02-02,5,65.85
5313,369,59,2025-02-15,4,104.0
5314,397,496,2025-06-27,1,43.75
5315,163,358,2025-12-08,7,50.26
5316,48,320,2025-09-20,3,15.21
5317,230,362,2025-05-30,1,29.43
5318,120,202,2025-07-08,1,12.26
5319,378,72,2025-01-26,9,418.86
5320,462,437,2025-07-03,9,398.61
5321,90,394,2025-06-15,2,54.3
5322,377,38,2025-06-23,10,164.7
5323,437,485,2025-02-12,1,23.16
5324,158,255,2025-05-28,6,147.06
5325,303,49,2025-10-10,3,148.5
5326,133,311,2025-11-05,1,32.28
5327,13,388,2025-11-12,4,106.48
5328,347,261,2025-08-16,2,28.5
5329,396,278,2025-12-22,5,243.05
5330,426,270,2025-12-14,6,79.02
5331,69,451,2025-01-24,4,22.52
5332,16,304,2025-08-13,1,13.48
5333,355,6,2025-07-17,3,19.68
5334,378,487,2025-08-13,2,78.52
5335,412,496,2025-04-18,3,131.25
5336,289,290,2025-10-08,2,87.62
5337,268,239,2025-06-16,1,44.51
5338,24,152,2025-10-16,1,46.77
5339,398,13,2025-12-12,2,28.08
5340,196,64,2025-12-31,4,96.4
5341,44,248,2025-12-13,3,140.97
5342,303,303,2025-02-27,7,45.99
5343,53,274,2025-12-12,2,97.6
5344,383,220,2025-03-10,1,16.51
5345,328,368,2025-07-02,3,133.8
5346,48,268,2025-10-21,7,56.7
5347,231,26,2025-12-12,3,63.15
5348,131,10,2025-11-19,1,24.63
5349,58,33,2025-03-21,3,105.18
5350,185,88,2025-10-16,3,120.66
5351,333,77,2025-07-21,10,442.8
5352,110,421,2025-12-14,1,40.05
5353,141,7,2025-07-29,4,174.52
5354,230,403,2025-04-05,1,15.01
5355,375,360,2025-11-05,5,246.7
5356,56,13,2025-05-31,3,42.12
5357,53,414,2025-12-23,3,67.65
5358,27,462,2025-07-22,2,98.46
5359,25,278,2025-08-02,6,291.66
5360,432,482,2025-07-10,2,63.92
5361,25,336,2025-11-09,2,48.16
5362,124,182,2025-09-27,6,142.56
5363,88,260,2025-11-28,1,49.59
5364,198,336,2025-11-08,2,48.16
5365,304,111,2025-04-14,2,80.58
5366,434,79,2025-06-11,1,32.48
5367,381,242,2025-08-12,1,33.79
5368,17,396,2025-10-08,6,134.04
5369,350,337,2025-11-18,5,171.4
5370,152,306,2025-05-24,3,131.76
5371,433,164,2025-01-01,4,167.32
5372,16,273,2025-11-20,1,12.43
5373,126,235,2025-11-01,1,15.66
5374,131,291,2025-12-20,1,7.77
5375,291,465,2025-05-24,1,24.93
5376,474,342,2025-06-21,3,51.33
5377,13,33,2025-05-30,2,70.12
5378,311,20,2025-12-04,3,144.39
5379,333,12,2025-10-10,3,82.29
5380,333,117,2025-02-07,6,89.22
5381,243,423,2025-08-09,1,25.63
5382,297,97,2025-12-25,1,45.74
5383,303,123,2025-12-04,3,112.8
5384,16,206,2025-05-28,2,76.02
5385,443,223,2025-11-05,5,32.6
5386,333,57,2025-04-22,3,70.77
5387,112,284,2025-08-17,4,60.84
5388,375,324,2025-06-03,4,184.32
5389,378,300,2025-11-27,1,26.87
5390,433,177,2025-08-29,5,181.0
5391,209,358,2025-11-23,1,7.18
5392,424,433,2025-03-06,1,22.09
5393,37,49,2025-05-09,10,495.0
5394,259,192,2025-02-11,8,386.96
5395,16,390,2025-11-24,2,79.92
5396,13,264,2025-04-14,1,20.51
5397,178,201,2025-12-21,1,37.25
5398,489,120,2025-12-14,1,48.03
5399,317,473,2025-05-26,3,90.78
5400,301,482,2025-02-24,1,31.96
5401,416,74,2025-11-24,6,270.72
5402,124,226,2025-11-24,1,27.22
5403,386,144,2025-12-31,4,77.08
5404,395,491,2025-09-18,1,14.87
5405,196,333,2025-12-03,1,27.76
5406,79,153,2025-10-08,2,16.1
5407,155,55,2025-03-06,1,27.32
5408,177,194,2025-07-12,2,67.76
5409,297,150,2025-02-23,3,95.85
5410,378,267,2025-10-07,5,187.45
5411,3,116,2025-06-14,6,250.92
5412,17,341,2025-01-21,9,176.31
5413,347,165,2025-03-21,1,32.1
5414,240,310,2025-10-31,1,47.92
5415,115,466,2025-12-26,2,74.34
5416,145,73,2025-08-27,3,63.69
5417,288,118,2025-02-17,5,27.6
5418,4,204,2025-02-18,3,79.56
5419,224,223,2025-06-07,4,26.08
5420,476,264,2025-01-05,3,61.53
5421,474,436,2025-08-10,3,47.7
5422,131,29,2025-11-12,1,31.12
5423,328,68,2025-01-06,4,118.2
5424,465,254,2025-11-08,3,127.71
5425,474,451,2025-04-10,1,5.63
5426,69,25,2025-08-15,1,8.55
5427,15,140,2025-05-20,2,62.98
5428,72,275,2025-11-10,4,103.32
5429,331,50,2025-11-18,1,37.0
5430,45,229,2025-12-22,1,20.46
5431,466,126,2025-11-04,1,25.33
5432,217,2,2025-09-06,1,35.8
5433,317,89,2025-09-12,1,14.72
5434,72,452,2025-04-24,4,163.12
5435,102,114,2025-03-25,2,14.56
5436,378,333,2025-09-22,7,194.32
5437,58,239,2025-05-13,4,178.04
5438,147,247,2025-06-16,1,24.42
5439,375,358,2025-06-03,4,28.72
5440,328,234,2025-12-30,1,7.15
5441,13,407,2025-09-28,3,126.57
5442,48,111,2025-10-04,2,80.58
5443,378,319,2025-02-04,1,42.61
5444,39,216,2025-07-30,3,73.89
5445,49,422,2025-07-11,1,45.91
5446,317,225,2025-07-03,2,72.08
5447,320,257,2025-03-25,2,42.28
5448,311,206,2025-07-19,1,38.01
5449,175,279,2025-11-13,1,30.5
5450,220,51,2025-07-07,1,46.3
5451,56,422,2025-09-24,10,459.1
5452,56,342,2025-03-22,2,34.22
5453,28,91,2025-06-13,2,55.64
5454,457,37,2025-04-10,5,65.4
5455,16,321,2025-02-10,3,72.96
5456,457,308,2025-06-08,2,41.5
5457,116,135,2025-07-29,2,30.26
5458,414,290,2025-07-13,2,87.62
5459,350,194,2025-08-01,3,101.64
5460,60,278,2025-05-01,1,48.61
5461,81,374,2025-12-08,1,24.26
5462,48,383,2025-11-19,7,295.19
5463,457,339,2025-11-20,3,130.53
5464,294,144,2025-02-11,1,19.27
5465,303,297,2025-01-24,1,35.65
5466,17,144,2025-04-17,2,38.54
5467,457,229,2025-01-18,3,61.38
5468,126,435,2025-12-21,5,138.8
5469,368,336,2025-08-20,1,24.08
5470,195,320,2025-12-19,3,15.21
5471,347,252,2025-12-05,1,12.62
5472,163,214,2025-12-26,2,36.32
5473,347,482,2025-09-18,6,191.76
5474,249,209,2025-02-07,5,243.35
5475,53,87,2025-07-27,3,104.52
5476,194,419,2025-07-12,1,9.28
5477,433,312,2025-07-14,2,72.94
5478,53,294,2025-09-03,5,212.65
5479,126,201,2025-12-23,2,74.5
5480,302,330,2025-11-04,5,160.1
5481,462,97,2025-07-16,4,182.96
5482,112,216,2025-03-08,6,147.78
5483,387,169,2025-05-16,1,23.57
5484,126,125,2025-12-10,2,64.82
5485,1,265,2025-06-10,4,186.4
5486,317,349,2025-06-14,3,133.08
5487,217,247,2025-11-04,5,122.1
5488,217,75,2025-04-21,6,282.66
5489,169,415,2025-12-04,1,29.51
5490,493,286,2025-11-06,6,49.74
5491,90,427,2025-11-29,2,36.0
5492,347,420,2025-04-30,4,132.56
5493,380,63,2025-04-26,3,67.14
5494,107,133,2025-09-09,1,20.96
5495,289,120,2025-11-09,1,48.03
5496,466,5,2025-11-20,6,65.7
5497,444,397,2025-10-17,7,197.05
5498,433,186,2025-10-23,6,247.98
5499,60,469,2025-08-21,4,93.0
5500,48,360,2025-11-20,1,49.34
5501,44,334,2025-11-07,7,249.76
5502,115,35,2025-07-17,5,159.05
5503,149,232,2025-10-07,1,9.62
5504,228,362,2025-03-22,1,29.43
5505,45,334,2025-12-10,1,35.68
